screen_name,fullname,text,timestamp,following,followers,num_tweets,location,num_likes,id,date_joined,num_days_joined,days_on_twitter
kortodnatookkon,เหมื่อย,พร้อมออก #รัฐบาลเตรียมพร้อม,2020-02-13 17:16:57,46,5,15289,-1,0,1118766781802242048,2019-04-17 23:42:00,315 days 00:18:00.000000000,315
Pikapool1001,Pikapool เครื่องด่าสลิ่ม,เมื่อฉันเห็นชื่อแทกใหม่ของ io #รัฐบาลเตรียมพร้อม pic.twitter.com/6xzg6FxSMW,2020-02-13 17:16:46,225,76,12382,Thailand,10,821631921209872384,2017-01-18 00:14:00,1134 days 23:46:00.000000000,1134
seelrony,ฟ้าจะไม่ทน  😡 🤬,ดิฉันคิดว่าปีนี้ ข้าวยากหมากแพงแน่นอน #รัฐบาลเตรียมพร้อม,2020-02-13 17:16:16,89,28,1048,"กรุงเทพมหานคร, ประเทศไทย",1,1012996006261055488,2018-06-30 02:47:00,606 days 21:13:00.000000000,606
PleSawi,ความสุขในชีวิตคืออะไร,เตรียมพร้อมอัลลัยกันวุ้ย  เตรียมพร้อมถลุงภาษีพวกกรุอีกแล้ว ว่างั้น  #รัฐบาลเตรียมพร้อม #รัฐบาลเฮงซวย,2020-02-13 17:16:07,20,39,5525,-1,0,1489571822,2013-06-06 22:19:00,2456 days 01:41:00.000000000,2456
subhpakit,Subhpakiti,"อยู่มา 6 ปี เศรษฐกิจดีถึงปีนี้จะโตเเค่<2%ก็ตาม
(มึงพอใจแต่กูไม่น่ะ~
อีกอย่างมึงอย่าโทษรัฐบาลเก่าอีสัส
 #รัฐบาลเตรียมพร้อม",2020-02-13 17:15:33,104,6,182,Thailand,0,1105812163032080384,2019-03-13 05:45:00,350 days 18:15:00.000000000,350
futureth001,Future,"พร้อมทำประเทศฉิบหาย
 #รัฐบาลเตรียมพร้อม",2020-02-13 17:15:26,298,45,2634,-1,2,1197595320672063488,2019-11-21 11:20:00,97 days 12:40:00.000000000,97
Guliko_Gam,น้องพินย่ารักพ่อ 🌸,#รัฐบาลเตรียมพร้อม แดกเงินบริจาค pic.twitter.com/Qgzbk8EfEB,2020-02-13 17:15:21,273,502,132914,-1,46,763510608,2012-08-17 04:12:00,2749 days 19:48:00.000000000,2749
Pikapool1001,Pikapool เครื่องด่าสลิ่ม,ไปคุยกับสสฝั่งรัฐบาลก่อนประชุมสภา จะรอดแหล่ไม่รอดแหล่ #รัฐบาลเตรียมพร้อม,2020-02-13 17:14:59,225,76,12382,Thailand,0,821631921209872384,2017-01-18 00:14:00,1134 days 23:46:00.000000000,1134
aijungko,chanabrand,เตรียมพร้อมสะ อนาตตปปท ไม่ไดแช่ง แต่ #รัฐบาลเฮงซวย #รัฐบาลเตรียมพร้อม pic.twitter.com/a4m64VPx30,2020-02-13 17:14:45,2,28,141,"Suan Luang, Bangkok",6,975833985665318912,2018-03-19 13:38:00,709 days 10:22:00.000000000,709
ciguaxiaowanzi,西瓜,พร้อมตาย ? อิเหี้ยทเงินเดือนกูไม่ออก 2 เดือน เพราะผลกระทบเหี้ยๆ ของไวรัส มึงไปตายได้แล้วไป แม่ง แดกให้ตายไปเลยนะงบ  กูหมดคำจะด่า กูเหนื่อยกับพวกมึงมาก จำวรั้ยยยย #รัฐบาลเตรียมพร้อม,2020-02-13 17:14:25,171,83,7790,昆明 中国,0,399214960,2011-10-26 22:02:00,3045 days 01:58:00.000000000,3045
paileexoxokP,Kwpppp,หน้าด้านเกินไปมั้ยยยย พร้อมสร้างแต่เรื่องเฮงซวย  #รัฐบาลเตรียมพร้อม,2020-02-13 17:14:06,316,149,13164,Thailand,0,1062347461,2013-01-04 22:42:00,2609 days 01:18:00.000000000,2609
ningpanda17,Ningpanda17,ยิ่งอยู่ ยิ่งล่มจม หน้าด้านจริงๆ #รัฐบาลเตรียมพร้อม,2020-02-13 17:13:54,28,4,40,-1,0,3243151141,2015-06-12 02:24:00,1720 days 21:36:00.000000000,1720
subhpakit,Subhpakiti,"ประเทศพร้อมแล้ว(เวรกูต้องทำตัวไงดี)ที่จะให้คุณ(เผด็จการ\\\)ทำร้ายแล้วกระชากสู่ห้วงลึกแห่งความโง่เขลาของรัฐบาล
#รัฐบาลเตรียมพร้อม",2020-02-13 17:13:42,104,6,182,Thailand,0,1105812163032080384,2019-03-13 05:45:00,350 days 18:15:00.000000000,350
SatternDay,sattern_day,#รัฐบาลเตรียมพร้อม พร้อมถอยหลังลงคลองอ่ะแกร,2020-02-13 17:13:09,16,2,177,-1,0,1217447781914173440,2020-01-15 06:05:00,42 days 17:55:00.000000000,42
Meepeach28,Ｔｈｅ ＳＩＳ ʕ∙ჲ∙ʔ  ☔,พร้อมสู่ขิตมากกว่านะ #รัฐบาลเตรียมพร้อม,2020-02-13 17:12:37,18,20,2795,-1,2,996688820673249280,2018-05-16 02:48:00,651 days 21:12:00.000000000,651
ZWEyc6Jz9md0kyj,Nart,"#รัฐบาลเตรียมพร้อม
 เปิด จุดยุทธศาสตร์ แล้ว หลัก
การ สู่ แนวโน้ม และ แนวทาง บริหาร
ในองศา ที่ตั้ง โดยประชามติ ",2020-02-13 17:12:15,40,2,480,Thailand,0,1196042828264009728,2019-11-17 04:31:00,101 days 19:29:00.000000000,101
AdulThape,Thape_Adul,"""สร้างรายได้ออนไลน์ ผ่านมือถือ
•รายได้อาทิตย์ล่ะ 3,000-5,000฿
สนใจงานคลิกลิ้งค์ด้านล่างได้เลยครับ

https://bit.ly/2molbkI 
#iPhone
#เวียร์เบลล่า
#HAPPYJAEHYUNDAY
#กันอรรถพันธ์
#มาเล่นGUNเถอะEP1
#รัฐบาลเตรียมพร้อม
#HAPPYJAEHYUNDAY
#minno
#หน้ากากปาโป่งpic.twitter.com/LuBNjJhAXl",2020-02-13 17:11:56,4,0,8,-1,0,1221864999678668800,2020-01-27 18:38:59,30 days 05:21:01.000000000,30
GrahAnimation,Kritsana Assadong,"ขอโทษที่เข้าไปเป็น มะริ่งกิ่งก่อง                            
สะระน๊องก่องแก่ง มะน่องมะแน่งมั๊บ                       
ปะล่องป่องแป่ง ง้องแง้งง้องแง้ง ในแท็คเธอ.....
 #รัฐบาลเตรียมพร้อม",2020-02-13 17:11:50,1888,145,2920,Thailand,2,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
missing199,𝑂𝑐𝑡.,"#รัฐบาลเตรียมพร้อม จริงหรือ
ผลกระทบรุณแรงมาก 
ถ้ายังแถได้อีกแปลว่าในนั้นคงมีแต่เม็ดถั่ว pic.twitter.com/O7uPbxsM77",2020-02-13 17:11:31,33,802,5069,ประเทศไทย,823,853915440086523904,2017-04-17 03:18:00,1045 days 20:42:00.000000000,1045
MVP_989566,Woo.VictoriaZ Support HangyulZ Dohyon,#รัฐบาลเตรียมพร้อม  IO พักก่อน,2020-02-13 17:11:25,514,593,26561,"Bangkok, Thailand",0,131137306,2010-04-09 04:16:00,3610 days 19:44:00.000000000,3610
BeautiPhoenixK,Beautifulrainbow,"พี่วิโรจน์​ขอ จัดไปค่ะ  
#รัฐบาลเตรียมพร้อม คืนอำนาจให้ประชาชนได้แล้ว​นะคะ​ 

***คุณประยุทธ์ ยุบสภา​เถอะค่ะ***

ตอนนี้ #รัฐบาลเฮงซวย เหลือ​เกินค่ะhttps://twitter.com/wirojlak/status/1227977288827863040 …",2020-02-13 17:11:17,84,18,7091,"Bangkok, Thailand",1,1966139425,2013-10-16 22:00:00,2324 days 02:00:00.000000000,2324
1999Jaena,𝗝𝗮𝗲𝗻𝗮⁷⁷,#รัฐบาลเตรียมพร้อม ลาออก,2020-02-13 17:11:16,173,174,141129,-1,0,987289032638971904,2018-04-20 04:17:00,677 days 19:43:00.000000000,677
karnn_cha,___karncnk,พร้อมทุกอย่าง ยกเว้นพร้อมพัฒนาอะ #รัฐบาลเตรียมพร้อม,2020-02-13 17:10:55,37,9,2475,-1,0,907539890761474048,2017-09-12 02:42:00,897 days 21:18:00.000000000,897
Pikapool1001,Pikapool เครื่องด่าสลิ่ม,พร้อมโดนไล่ยัง #รัฐบาลเตรียมพร้อม,2020-02-13 17:10:47,225,76,12382,Thailand,0,821631921209872384,2017-01-18 00:14:00,1134 days 23:46:00.000000000,1134
awayforqqqqq,Fuckdictator,ก็งงตรรกะคนเชียร์ฝ่ายรัฐบาลนะทั้งโกงทั้งโง่ทั้งงง หลักฐานคือชัดขนาดนั้น ทำงานกากๆ บริหารงานกากๆ เหมือนเล่นขายของ ก็ยังมีคนโง่เชียร์กันระงมเหมือนแมงตอมขี้ ถ้าจะเกลียดอะไรหรือชอบอะไรช่วยแหกตาดูชาติดูโลกบ้างว่าเขาไปถึงไหนแล้ว ทำไมไม่อยากให้ประเทศพัฒนาบ้างวะ งงใจ #รัฐบาลเตรียมพร้อม,2020-02-13 17:10:42,181,22,3950,-1,1,553566279,2012-04-14 05:14:00,2874 days 18:46:00.000000000,2874
northgirl1705,northgirl,พร้อมจะลาออกยัง? #รัฐบาลเตรียมพร้อม,2020-02-13 17:10:17,29,17,1079,-1,1,1206139603129778176,2019-12-15 01:11:00,73 days 22:49:00.000000000,73
subhpakit,Subhpakiti,"ไม่ใช่เตรียมพร้อมครับ 
เหี้ย 
โง่
หน้าด้าน
กำลังพาประเทศฉิบหาย
ตอนนี้มันกำลังทำอยู่•••••
#รัฐบาลเตรียมพร้อม",2020-02-13 17:10:14,104,6,182,Thailand,6,1105812163032080384,2019-03-13 05:45:00,350 days 18:15:00.000000000,350
wipawadee_beem,wipawadee_ 😛 🤗,หึ!! #รัฐบาลเตรียมพร้อม,2020-02-13 17:10:00,32,8,407,"กรุงเทพมหานคร, ประเทศไทย",0,839697889618116608,2017-03-08 20:42:00,1085 days 03:18:00.000000000,1085
GrahAnimation,Kritsana Assadong,"เพลงรักวันวาเลนไทน์ แสนโรแมนติกซ์
https://www.youtube.com/watch?v=LIFxn7gkqc0 … #รัฐบาลเตรียมพร้อม",2020-02-13 17:09:40,1888,145,2920,Thailand,0,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
Maewwad,Maewwad,พร้อมห่าไรว่ะประชุมสภา ถามวัวตอบควายยุนั่นล่ะ #รัฐบาลเตรียมพร้อม,2020-02-13 17:09:25,263,27,332,-1,1,1107524473861758976,2019-03-17 23:09:00,346 days 00:51:00.000000000,346
Pikapool1001,Pikapool เครื่องด่าสลิ่ม,ไม่มีวันขึ้นเทรนด์กันไม่ได้ หนูรัตน์ไม่ได้กล่าว #รัฐบาลเตรียมพร้อม,2020-02-13 17:09:24,225,76,12382,Thailand,0,821631921209872384,2017-01-18 00:14:00,1134 days 23:46:00.000000000,1134
naiyoonsong,Young justice,"พร้อมโกง
พร้อมแถ
พร้อมตาย
#รัฐบาลเตรียมพร้อม",2020-02-13 17:09:15,351,92,1631,Amphoe Hat Yai,0,2282192772,2014-01-08 06:10:00,2240 days 17:50:00.000000000,2240
Exxxo5,1984iscoming อีเอ๋ ดีออก กล้วยทอด มันบวช,#รัฐบาลเตรียมพร้อม ไม่มีน้ำยาก็ออกไปให้หมดพวกเหี้ย,2020-02-13 17:09:08,20,60,17259,-1,1,903375236225044480,2017-08-31 14:53:00,909 days 09:07:00.000000000,909
James74329872,McError  ☕️,#รัฐบาลเตรียมพร้อม ยุบสภา,2020-02-13 17:08:53,27,1,62,-1,0,1226912210464600064,2020-02-10 08:54:00,16 days 15:06:00.000000000,16
iampyp, 🌚ปิ๊บเเซรอย 🌝,#รัฐบาลเตรียมพร้อม ลาออก อย่างนี้ต้องลาออก ,2020-02-13 17:08:52,149,88,12211,-1,0,274417635,2011-03-30 01:01:00,3255 days 22:59:00.000000000,3255
Littlebarm,Cherylbeer. 🍒,อยู่มากี่ปีแล้วนะ ควรพร้อมก่อนมาเป็นด้วยซ้ำ และก็ใช่ว่าที่ออกมาพูดจะพร้อม พร้อมแถไปเรื่อยๆ #รัฐบาลเตรียมพร้อม,2020-02-13 17:08:49,191,13,820,-1,0,2995929655,2015-01-25 05:40:00,1858 days 18:20:00.000000000,1858
Huafuu_m,Huafuuu,อิหยังวะ #รัฐบาลเตรียมพร้อม,2020-02-13 17:08:10,174,21,1754,-1,0,754318733170970624,2016-07-16 07:16:00,1320 days 16:44:00.000000000,1320
khunpreaw,𝚙𝚛𝚎𝚊𝚠.,ได้แต่ถอนหายใจ #รัฐบาลเตรียมพร้อม,2020-02-13 17:08:08,266,6870,363449,-1,0,82571817,2009-10-15 01:38:00,3786 days 22:22:00.000000000,3786
swanhongg11238,-H-,แทคที่กูรอคอยมาทั้งชีวิต #รัฐบาลเตรียมพร้อม,2020-02-13 17:08:05,138,4,937,"คลองสาน, กรุงเทพมหานคร",0,1099325580535689216,2019-02-23 07:10:00,368 days 16:50:00.000000000,368
Pikapool1001,Pikapool เครื่องด่าสลิ่ม,เชื่อแล้วว่าปั่นแทกไม่เก่ง ชื่อแทกแห้งมากง่อยมาก อีควายตู่ #รัฐบาลเตรียมพร้อม,2020-02-13 17:08:03,225,76,12382,Thailand,0,821631921209872384,2017-01-18 00:14:00,1134 days 23:46:00.000000000,1134
lisammuel,Futurlisa,แค่เข้าประชุมสภาพวกเมิงยังไม่พร้อมเลย #รัฐบาลเตรียมพร้อม,2020-02-13 17:07:24,175,29,3282,กองหลังตัวทำเกมส์,0,835013286710001664,2017-02-23 22:27:00,1098 days 01:33:00.000000000,1098
_1372865452971,pukpik.,ถ้าให้ปั่นแท็ก #รัฐบาลเฮงซวย จะรีบปั่นให้ค่ะ #รัฐบาลเตรียมพร้อม,2020-02-13 17:07:14,3,3,56,-1,0,510187091,2012-03-01 04:47:00,2918 days 19:13:00.000000000,2918
B94THSP,BASE NOT BEST .,พร้อมเหี้ยไรล่ะ มีแต่พวกสมองพวกสมองเบา #รัฐบาลเตรียมพร้อม,2020-02-13 17:07:11,235,1212,3827,"กรุงเทพมหานคร, ประเทศไทย",11,1195552832448946176,2019-11-15 20:03:00,103 days 03:57:00.000000000,103
iampyp, 🌚ปิ๊บเเซรอย 🌝,#รัฐบาลเตรียมพร้อม เดินจากไปพร้อมแล้ว,2020-02-13 17:07:09,149,88,12211,-1,0,274417635,2011-03-30 01:01:00,3255 days 22:59:00.000000000,3255
GrahAnimation,Kritsana Assadong,ไอโอขยันหน่อยนะ ถ้าจะถูกซ่อมอาจจะไม่พอ กลัวจะถูกช้อน ตะหลิว จาน ชาม #รัฐบาลเตรียมพร้อม,2020-02-13 17:06:20,1888,145,2920,Thailand,0,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
mtmh94,หวีดมาร์คแบมจนจะ10โมงเช้าแล้ว  🐊 🐍 🐼,"#ไม่อมเงิน พูดออกมาได้ เฮงซวย!!
เป็นอะไรกันไปหมดเนี่ยยยยย
นี่มันยุค social หลักฐานก็เต็มลูกกะตา!

#คิดว่าคนไทยโง่กันหมดสินะ
 คนไทย ไม่ใช่ สัตว์เคี้ยวเอื้อง!! 
 คนไทย ไม่ใช่ สัตว์เคี้ยวเอื้อง!! 
 คนไทย ไม่ใช่ สัตว์เคี้ยวเอื้อง!! 
#รัฐบาลเตรียมพร้อม เอาปี๊บคลุมหัว!! pic.twitter.com/23zn7PrM13",2020-02-13 17:05:11,46,158,139203,-1,171,779653405,2012-08-24 22:42:00,2742 days 01:18:00.000000000,2742
LuckyDiary32,BLUEMINT  💙,พร้อมเหี้ยหรอ...? ไม่ต้องพร้อมนิ เป็นอยู่แล้ว #รัฐบาลเตรียมพร้อม,2020-02-13 17:04:51,21,12,1257,-1,0,847666277531369472,2017-03-30 21:26:00,1063 days 02:34:00.000000000,1063
walanlala,ศรียังไม่ชินกับความจน,#รัฐบาลเตรียมพร้อม แดกภาษีพวกกูแบบไม่หยุดยั้ง,2020-02-13 17:04:02,368,44,41508,The World,0,2934375270,2014-12-17 23:00:00,1897 days 01:00:00.000000000,1897
rajpandin,Surachai Rajpandin+,รัฐบาลหัวควย  ผู้นำหัวควย ควยอยู่มาหกเจ็ดปี โดนเลียหน่อยเคลิ้มตลอดละ ไอ้เหี้ย!!! กวนตีนตลอดเลย ไม่มีใครเกิน  ทำงานหมาไม่แดกพอนักข่าวถามเสือกเลยเสือกมาหัวร้อน ไอ้สัตว์  มึงนี้เกิดมาในสังคมสอพลอจนเสียนิสัยนะ ห่าราก #รัฐบาลเตรียมพร้อม,2020-02-13 17:04:02,97,1,424,Owner Tri-angle Coffee ™️,10,1187842995497734144,2019-10-25 14:27:00,124 days 09:33:00.000000000,124
Stallen44296270,Stallen,ลงคลองแล้ววันนี้ทุกโรงภาพยน #รัฐบาลเตรียมพร้อม,2020-02-13 17:03:34,23,4,2992,-1,0,948986661458739200,2018-01-04 10:37:00,783 days 13:23:00.000000000,783
iampyp, 🌚ปิ๊บเเซรอย 🌝,#รัฐบาลเตรียมพร้อม ลาออก~ ,2020-02-13 17:03:32,149,88,12211,-1,0,274417635,2011-03-30 01:01:00,3255 days 22:59:00.000000000,3255
pimploy36,พลอยเสียว,รัฐบาลพร้อมแล้ว ชาวทวิตพร้อมสวดกันรึยัง 5555  #รัฐบาลเตรียมพร้อม,2020-02-13 17:03:09,315,518,1740,"bkk, Thailand",0,3146201130,2015-04-09 07:45:00,1784 days 16:15:00.000000000,1784
Maewwad,Maewwad,ioได้วันละเท่าไหร่อ่ะ แล้วมีนายเบี้ยวค่าแรงบ้างป่ะ ตื่นแล้วมาตอบหน่อยนะ #รัฐบาลเตรียมพร้อม,2020-02-13 17:03:08,263,27,332,-1,3,1107524473861758976,2019-03-17 23:09:00,346 days 00:51:00.000000000,346
_1372865452971,pukpik.,พร้อมพาทุกคนไปลำบาก ละพร้อมออกด้วยมั้ยคะ #รัฐบาลเตรียมพร้อม,2020-02-13 17:02:26,3,3,56,-1,0,510187091,2012-03-01 04:47:00,2918 days 19:13:00.000000000,2918
imaris_imaris,อริสคนนี้จะไปกู้เงิน,"พร้อมล่ม
พร้อมพัง
พร้อมถอยหลัง
พร้อมบังสุกุล

#รัฐบาลเตรียมพร้อม",2020-02-13 17:01:46,131,10,231,-1,178,1227666865226280960,2020-02-12 10:53:00,14 days 13:07:00.000000000,14
pimploy36,พลอยเสียว,ซ่อมกูดิ กูไม่ตาย #รัฐบาลเตรียมพร้อม,2020-02-13 17:01:39,315,518,1740,"bkk, Thailand",0,3146201130,2015-04-09 07:45:00,1784 days 16:15:00.000000000,1784
pimploy36,พลอยเสียว,ไหนๆก็ไหนๆแล้ว ทำไมมันไม่ชิมไปด้วยเลยวะ เผื่อจะอร่อยถูกปาก #รัฐบาลเตรียมพร้อม #รัฐบาลเฮงซวยhttps://twitter.com/Tongeokrubs/status/1227981378697879552 …,2020-02-13 17:01:01,315,518,1740,"bkk, Thailand",0,3146201130,2015-04-09 07:45:00,1784 days 16:15:00.000000000,1784
Tiffany_Jew, 🎉Tiffany J._นิรนาม 👤 🧡 🧚🏻‍♀️,เตรียมเดบิวต์ ตำแหน่งวิชวล+เซนเตอร์ วงทวีวัฒนา48 #รัฐบาลเตรียมพร้อม pic.twitter.com/FKnqW4olsQ,2020-02-13 17:01:00,148,293,1484,Bangkok Thailand,24,286185398,2011-04-22 07:22:00,3232 days 16:38:00.000000000,3232
Pikapool1001,Pikapool เครื่องด่าสลิ่ม,สงสารปั่นให้ตายก็ไม่ขึ้น ต้องให้ชาวทวีตช่วยปั่น เวทนารัฐบาลง่อยๆ #รัฐบาลเตรียมพร้อม,2020-02-13 17:00:50,225,76,12382,Thailand,0,821631921209872384,2017-01-18 00:14:00,1134 days 23:46:00.000000000,1134
Bam1Wipha,Wipha-bam1,"#รัฐบาลเตรียมพร้อม ถ้าถามว่าท้อไหม
ตอบเลยว่ามากกกกกกกกกกกกกกกกกกกกกกกกกกกกกกก",2020-02-13 17:00:42,259,10,2552,-1,0,1101085572506869760,2019-02-28 03:43:00,363 days 20:17:00.000000000,363
RawikanSara,Sayuri Nishigake,พร้อมลาออกทั้งคณะ  #รัฐบาลเตรียมพร้อม,2020-02-13 17:00:21,262,28,2663,Warsaw,0,788030662280306688,2016-10-17 07:55:00,1227 days 16:05:00.000000000,1227
BASZYKPOP01,LookBast_Orbit,คนไทยยังไม่พร้อมที่จะตายกันทั้งประเทศนะคะ ... ค่ะ รวย #รัฐบาลเตรียมพร้อม,2020-02-13 17:00:09,109,52,19209,"Khonkaen, Thailand",0,4751234666,2016-01-12 19:37:00,1506 days 04:23:00.000000000,1506
arealptd4,:),กูอย่างชอบเลย #ฉันอดตายในยุคประยุทธ์ #รัฐบาลเตรียมพร้อม pic.twitter.com/fqeH0IJoGI,2020-02-13 16:59:38,593,12,5935,Thailand,1,1017976215687217152,2018-07-13 20:36:00,593 days 03:24:00.000000000,593
NumNumenor,Númenor,#รัฐบาลเตรียมพร้อม เลือกตั้งมาจะครบปี พึงมา เตรียมพร้อม ยังไม่เริ่มลงมือทำเลย แล้วเหมือไหร่จะทำ เมื่อไหร่จะเห็นผล,2020-02-13 16:59:11,475,142,6135,ที่ไหนซักแห่งบนโลกเบี้ยวๆใบนี้,1,73333864,2009-09-11 00:36:00,3820 days 23:24:00.000000000,3820
Pikapool1001,Pikapool เครื่องด่าสลิ่ม,#รัฐบาลเตรียมพร้อม #ปชชก็พร้อมไล่รัฐบาล จ้า,2020-02-13 16:59:08,225,76,12382,Thailand,0,821631921209872384,2017-01-18 00:14:00,1134 days 23:46:00.000000000,1134
QiSUNAYv7uxdVXB,ผู้ชายเทาๆ,"เตรียมไรอ่ะ เพิ่งคิดได้อ๋อ 
#เปรตป่ะ
#รัฐบาลเตรียมพร้อม",2020-02-13 16:59:07,0,18,24,-1,6,1219702203369132032,2020-01-21 19:24:08,36 days 04:35:52.000000000,36
GrahAnimation,Kritsana Assadong,"กดบัตรแทนกันมันผิดรัฐธรรมนูญ
แต่ถ้ากดโทรศัพท์โทรหาคุณจะผิดไหม
จุ๊บๆ บ๊วบๆ   #รัฐบาลเตรียมพร้อม",2020-02-13 16:58:04,1888,145,2920,Thailand,0,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
Dogdog90055018,Dogdog,ยิ่งเลื่อนลงไปยิ่งเจอ IO  พร้อมเพรียงมากจ้าา  ให้รอดซ่อม นะครับ #รัฐบาลเตรียมพร้อม,2020-02-13 16:58:01,605,47,3882,-1,1,1180889525263818752,2019-10-06 09:56:00,143 days 14:04:00.000000000,143
Shspjavis_,นี่คือต้นเหตุ,"สูตรลาบ
ส่วนผสม
น้ำเปล่า 1/4 ถ้วย
หมูบด 250 กรัม
ตับ 50 กรัม
หนังหมูลวก
พริกขี้หนูคั่วป่น
ข้าวคั่ว 3 ช้อนโต๊ะ
น้ำมะนาว 1 1/2 ช้อนโต๊ะ
#รัฐบาลเตรียมพร้อม",2020-02-13 16:57:36,5,23,1281,-1,5,1204797683099037696,2019-12-11 08:18:00,77 days 15:42:00.000000000,77
man71957453,samuel,ประยุทธออกไป #รัฐบาลเตรียมพร้อม,2020-02-13 16:57:13,7,0,709,ประเทศไทย,0,1221496783781556224,2020-01-26 18:15:19,31 days 05:44:41.000000000,31
zz_zezar,ZZ,"พร้อมอดยากไปด้วยน่ะสิ หมายถึงปชช.อะ
#รัฐบาลเตรียมพร้อม",2020-02-13 16:56:57,12,12,971,-1,0,1156094945507151872,2019-07-29 23:51:00,212 days 00:09:00.000000000,212
Samsanguan_,ครูมายด์ 🍊,ภูมิใจนะ ในนี้มีเสียงของเราอยู่ 1เสียง #รัฐบาลเตรียมพร้อม https://twitter.com/h89xoI53Sz49BaP/status/1227982365051572224 …,2020-02-13 16:56:54,88,9,1331,-1,68,1178962413137223680,2019-10-01 02:18:00,148 days 21:42:00.000000000,148
Pikapool1001,Pikapool เครื่องด่าสลิ่ม,พร้อมย้ายออกจากบ้านหลวงยัง #รัฐบาลเตรียมพร้อม,2020-02-13 16:55:49,225,76,12382,Thailand,0,821631921209872384,2017-01-18 00:14:00,1134 days 23:46:00.000000000,1134
Unsaya2348,UnsayaWriter  ☀ B-) T :S,"เหี้ย....
#รัฐบาลเตรียมพร้อม",2020-02-13 16:55:42,81,160,30858,"กรุงเทพมหานคร, ประเทศไทย",1,38100475,2009-05-05 20:13:00,3949 days 03:47:00.000000000,3949
thinker89407420,thinker man,เค้าบอกให้ช่วย IO รัฐปั่นแท็ก #รัฐบาลเตรียมพร้อม ไม่มีอะไรทวีต เอาเป็นว่า ทีมฝ่ายค้าน ทีมทักษิณ ทีมธนาธร มีไรปะ อิอิ,2020-02-13 16:55:31,25,3,120,-1,0,1177996567925518336,2019-09-28 10:21:00,151 days 13:39:00.000000000,151
Pikapool1001,Pikapool เครื่องด่าสลิ่ม,พร้อมไปตายเหรอ เชิญจ้า #รัฐบาลเตรียมพร้อม,2020-02-13 16:55:29,225,76,12382,Thailand,1,821631921209872384,2017-01-18 00:14:00,1134 days 23:46:00.000000000,1134
missing199,𝑂𝑐𝑡.,"ไปดูถนนคนเดินสิ! คนเดินน้อยขนาดไหน
ชาวต่างชาติหายไปเยอะมาก
ไปดูตลาดสิ คนแทบไม่เดินเลยพ่อค้าแม่ค้าไล่ตบยุง
ไปดูปณสิ คนส่งของน้อยลงเพราะคนไม่มีเงิน
ไปดูห้างสิ ที่เห็นเยอะๆ มีแต่พนักงาน

อย่ามาวอกว่าเศรษฐกิจดี
นี้อยู่ในเมือง เขตท่องเที่ยว
อีดอก เงียบทุกที่!!

#รัฐบาลเตรียมพร้อม หรอ?",2020-02-13 16:54:54,33,802,5069,ประเทศไทย,853,853915440086523904,2017-04-17 03:18:00,1045 days 20:42:00.000000000,1045
PiiTTA1,สวัสดี ชาวเผือก,#รัฐบาลเตรียมพร้อม พร้อมอะไร?พร้อมพาฉิบหายทั้งประเทศหรอ,2020-02-13 16:54:53,42,29,3301,-1,0,391240717,2011-10-15 01:14:00,3056 days 22:46:00.000000000,3056
pimploy36,พลอยเสียว,#รัฐบาลเตรียมพร้อม พร้อมบังสกุล,2020-02-13 16:54:47,315,518,1740,"bkk, Thailand",0,3146201130,2015-04-09 07:45:00,1784 days 16:15:00.000000000,1784
jsoxhsno99,แมวร้องเอ๋งขับซาเล้งในทุ่งลาเวนเดอร์,เมื่อไหร่จะพร้อมออกไปสักที รอมา6ปีแล้ว ? #รัฐบาลเตรียมพร้อม,2020-02-13 16:54:30,3,3,714,-1,0,1223407967447310336,2020-01-31 16:49:00,26 days 07:11:00.000000000,26
pimploy36,พลอยเสียว,สงสัยไม่เฟียสพอ เลยไม่ขึ้นเทรน กูจะปั่นทั้งคืน อิสัส #รัฐบาลเตรียมพร้อม,2020-02-13 16:54:08,315,518,1740,"bkk, Thailand",1,3146201130,2015-04-09 07:45:00,1784 days 16:15:00.000000000,1784
walanlala,ศรียังไม่ชินกับความจน,อีพวกทุเรศ #รัฐบาลเตรียมพร้อม,2020-02-13 16:53:57,368,44,41508,The World,0,2934375270,2014-12-17 23:00:00,1897 days 01:00:00.000000000,1897
BeautiPhoenixK,Beautifulrainbow,"#รัฐบาลเตรียมพร้อม #ปฏิรูปกองทัพ รึยังคะ

แบบนี้ดูไม่โปร่งใสอย่างที่กองทัพบกได้รับ​รางวัล​เลยนะคะ 

เดี๋ยวจะกลายเป็น #รัฐบาลเฮงซวย แทนนะคะ https://twitter.com/wirojlak/status/1227986667409035264 …",2020-02-13 16:53:44,84,18,7091,"Bangkok, Thailand",1,1966139425,2013-10-16 22:00:00,2324 days 02:00:00.000000000,2324
sodanattanya,•น้องโส•,พร้อมเดินจากไปพร้อมแล้ว #รัฐบาลเตรียมพร้อม,2020-02-13 16:53:43,388,227,55051,-1,0,3923816898,2015-10-17 03:32:00,1593 days 20:28:00.000000000,1593
